GUID,DVN_ADDR,DVN_NAME,ROLE,DVN_FEE_WEI,DVN_FEE_WEI_CLEAN,DVN_FEE_ETH,DVN_FEE_IF_REQUIRED_ETH,DVN_FEE_IF_OPTIONAL_ETH,DVN_FEE_ETH_NUM,DVN_FEE_IF_REQUIRED_ETH_NUM,DVN_FEE_IF_OPTIONAL_ETH_NUM
0xe92781bb0240c7d808beba9ca522c8e330c9820b357e693c273690e7729333f0,0x133e9fb2d339d8428476a714b1113b024343811e,BitGo,optional,106708976876854,106708976876854,0.000106708976876854,,0.000106708976876854,0.0001067089768768,,0.0001067089768768
0xe92781bb0240c7d808beba9ca522c8e330c9820b357e693c273690e7729333f0,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,optional,105723876215235,105723876215235,0.000105723876215235,,0.000105723876215235,0.0001057238762152,,0.0001057238762152
0xe92781bb0240c7d808beba9ca522c8e330c9820b357e693c273690e7729333f0,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,optional,106708976876854,106708976876854,0.000106708976876854,,0.000106708976876854,0.0001067089768768,,0.0001067089768768
0xe92781bb0240c7d808beba9ca522c8e330c9820b357e693c273690e7729333f0,0xa7b5189bca84cd304d8553977c7c614329750d99,Horizen,optional,111141929854141,111141929854141,0.000111141929854141,,0.000111141929854141,0.0001111419298541,,0.0001111419298541
0xe92781bb0240c7d808beba9ca522c8e330c9820b357e693c273690e7729333f0,0xb3ce0a5d132cd9bf965aba435e650c55edce0062,BCW Group,optional,109171728530902,109171728530902,0.000109171728530902,,0.000109171728530902,0.0001091717285309,,0.0001091717285309
0xe92781bb0240c7d808beba9ca522c8e330c9820b357e693c273690e7729333f0,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,optional,109171728530902,109171728530902,0.000109171728530902,,0.000109171728530902,0.0001091717285309,,0.0001091717285309
0xe92781bb0240c7d808beba9ca522c8e330c9820b357e693c273690e7729333f0,0xcdf31d62140204c08853b547e64707110fbc6680,Stargate,optional,106708976876854,106708976876854,0.000106708976876854,,0.000106708976876854,0.0001067089768768,,0.0001067089768768
0xe92781bb0240c7d808beba9ca522c8e330c9820b357e693c273690e7729333f0,0xdd7b5e1db4aafd5c8ec3b764efb8ed265aa5445b,BWare,optional,105723876215235,105723876215235,0.000105723876215235,,0.000105723876215235,0.0001057238762152,,0.0001057238762152
0xe92781bb0240c7d808beba9ca522c8e330c9820b357e693c273690e7729333f0,0xeede111103535e473451311e26c3e6660b0f77e1,Omni X,optional,109171728530902,109171728530902,0.000109171728530902,,0.000109171728530902,0.0001091717285309,,0.0001091717285309
0xfdbcde3803eff02e7d0a162d13e2eee3646368754b460921dda9a6510554e4bd,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,required,2374348800000,2374348800000,0.0000023743488,0.0000023743488,,2.3743488e-06,2.3743488e-06,
0xfdbcde3803eff02e7d0a162d13e2eee3646368754b460921dda9a6510554e4bd,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,required,2374348800000,2374348800000,0.0000023743488,0.0000023743488,,2.3743488e-06,2.3743488e-06,
0xfdbcde3803eff02e7d0a162d13e2eee3646368754b460921dda9a6510554e4bd,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,required,2374348800000,2374348800000,0.0000023743488,0.0000023743488,,2.3743488e-06,2.3743488e-06,
0xfdbcde3803eff02e7d0a162d13e2eee3646368754b460921dda9a6510554e4bd,,Unknown DVN,optional,2374348800000,2374348800000,0.0000023743488,,0.0000023743488,2.3743488e-06,,2.3743488e-06
0x1cb2da5030c312d17fa2fbc6e1c2bdcb0de5b13c2b1df7e0a280ded874a5e703,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,required,4572715014000,4572715014000,0.000004572715014,0.000004572715014,,4.572715014e-06,4.572715014e-06,
0x1cb2da5030c312d17fa2fbc6e1c2bdcb0de5b13c2b1df7e0a280ded874a5e703,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,required,4572715014000,4572715014000,0.000004572715014,0.000004572715014,,4.572715014e-06,4.572715014e-06,
0x1cb2da5030c312d17fa2fbc6e1c2bdcb0de5b13c2b1df7e0a280ded874a5e703,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,required,4572715014000,4572715014000,0.000004572715014,0.000004572715014,,4.572715014e-06,4.572715014e-06,
0x1cb2da5030c312d17fa2fbc6e1c2bdcb0de5b13c2b1df7e0a280ded874a5e703,,Unknown DVN,optional,4572715014000,4572715014000,0.000004572715014,,0.000004572715014,4.572715014e-06,,4.572715014e-06
0x2832033bb13adf8cf7ac762dc014b846807a04e8d7265c4f1e810ccc2a169f5d,0x9e059a54699a285714207b43b055483e78faac25,LayerZero Labs,required,39657565341231,39657565341231,0.000039657565341231,0.000039657565341231,,3.96575653412e-05,3.96575653412e-05,
0x2832033bb13adf8cf7ac762dc014b846807a04e8d7265c4f1e810ccc2a169f5d,0xcd37ca043f8479064e10635020c65ffc005d36f6,Nethermind,required,39291460304905,39291460304905,0.000039291460304905,0.000039291460304905,,3.92914603049e-05,3.92914603049e-05,
0x2832033bb13adf8cf7ac762dc014b846807a04e8d7265c4f1e810ccc2a169f5d,0xd56e4eab23cb81f43168f9f45211eb027b9ac7cc,Google Cloud,required,39657565341231,39657565341231,0.000039657565341231,0.000039657565341231,,3.96575653412e-05,3.96575653412e-05,
0x2832033bb13adf8cf7ac762dc014b846807a04e8d7265c4f1e810ccc2a169f5d,0x133e9fb2d339d8428476a714b1113b024343811e,BitGo,optional,39657565341231,39657565341231,0.000039657565341231,,0.000039657565341231,3.96575653412e-05,,3.96575653412e-05
0x2832033bb13adf8cf7ac762dc014b846807a04e8d7265c4f1e810ccc2a169f5d,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,optional,39291460304905,39291460304905,0.000039291460304905,,0.000039291460304905,3.92914603049e-05,,3.92914603049e-05
0x2832033bb13adf8cf7ac762dc014b846807a04e8d7265c4f1e810ccc2a169f5d,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,optional,39657565341231,39657565341231,0.000039657565341231,,0.000039657565341231,3.96575653412e-05,,3.96575653412e-05
0x2832033bb13adf8cf7ac762dc014b846807a04e8d7265c4f1e810ccc2a169f5d,0xa7b5189bca84cd304d8553977c7c614329750d99,Horizen,optional,41305038004700,41305038004700,0.0000413050380047,,0.0000413050380047,4.13050380047e-05,,4.13050380047e-05
0x2832033bb13adf8cf7ac762dc014b846807a04e8d7265c4f1e810ccc2a169f5d,0xb3ce0a5d132cd9bf965aba435e650c55edce0062,BCW Group,optional,40572827932047,40572827932047,0.000040572827932047,,0.000040572827932047,4.0572827932e-05,,4.0572827932e-05
0x2832033bb13adf8cf7ac762dc014b846807a04e8d7265c4f1e810ccc2a169f5d,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,optional,40572827932047,40572827932047,0.000040572827932047,,0.000040572827932047,4.0572827932e-05,,4.0572827932e-05
0x2832033bb13adf8cf7ac762dc014b846807a04e8d7265c4f1e810ccc2a169f5d,0xcdf31d62140204c08853b547e64707110fbc6680,Stargate,optional,39657565341231,39657565341231,0.000039657565341231,,0.000039657565341231,3.96575653412e-05,,3.96575653412e-05
0x2832033bb13adf8cf7ac762dc014b846807a04e8d7265c4f1e810ccc2a169f5d,0xdd7b5e1db4aafd5c8ec3b764efb8ed265aa5445b,BWare,optional,39291460304905,39291460304905,0.000039291460304905,,0.000039291460304905,3.92914603049e-05,,3.92914603049e-05
0x2832033bb13adf8cf7ac762dc014b846807a04e8d7265c4f1e810ccc2a169f5d,0xeede111103535e473451311e26c3e6660b0f77e1,Omni X,optional,40572827932047,40572827932047,0.000040572827932047,,0.000040572827932047,4.0572827932e-05,,4.0572827932e-05
0xee674ea24587e6864e1e4bfc2ce49f809d55d2d51ffe437056ae301a793bf3d6,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,required,2941259126400,2941259126400,0.0000029412591264,0.0000029412591264,,2.9412591264e-06,2.9412591264e-06,
0xee674ea24587e6864e1e4bfc2ce49f809d55d2d51ffe437056ae301a793bf3d6,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,required,2941259126400,2941259126400,0.0000029412591264,0.0000029412591264,,2.9412591264e-06,2.9412591264e-06,
0xee674ea24587e6864e1e4bfc2ce49f809d55d2d51ffe437056ae301a793bf3d6,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,required,2941259126400,2941259126400,0.0000029412591264,0.0000029412591264,,2.9412591264e-06,2.9412591264e-06,
0xee674ea24587e6864e1e4bfc2ce49f809d55d2d51ffe437056ae301a793bf3d6,,Unknown DVN,optional,2941259126400,2941259126400,0.0000029412591264,,0.0000029412591264,2.9412591264e-06,,2.9412591264e-06
0xfd2639ba19e1e4ffd5fe3de6148e445e9f71d531328b0a9ee15481d05506b960,0x9e059a54699a285714207b43b055483e78faac25,LayerZero Labs,required,131146929308892,131146929308892,0.000131146929308892,0.000131146929308892,,0.0001311469293088,0.0001311469293088,
0xfd2639ba19e1e4ffd5fe3de6148e445e9f71d531328b0a9ee15481d05506b960,0xcd37ca043f8479064e10635020c65ffc005d36f6,Nethermind,required,129936225855324,129936225855324,0.000129936225855324,0.000129936225855324,,0.0001299362258553,0.0001299362258553,
0xfd2639ba19e1e4ffd5fe3de6148e445e9f71d531328b0a9ee15481d05506b960,0xd56e4eab23cb81f43168f9f45211eb027b9ac7cc,Google Cloud,required,131146929308892,131146929308892,0.000131146929308892,0.000131146929308892,,0.0001311469293088,0.0001311469293088,
0xfd2639ba19e1e4ffd5fe3de6148e445e9f71d531328b0a9ee15481d05506b960,0x133e9fb2d339d8428476a714b1113b024343811e,BitGo,optional,131146929308892,131146929308892,0.000131146929308892,,0.000131146929308892,0.0001311469293088,,0.0001311469293088
0xfd2639ba19e1e4ffd5fe3de6148e445e9f71d531328b0a9ee15481d05506b960,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,optional,129936225855324,129936225855324,0.000129936225855324,,0.000129936225855324,0.0001299362258553,,0.0001299362258553
0xfd2639ba19e1e4ffd5fe3de6148e445e9f71d531328b0a9ee15481d05506b960,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,optional,131146929308892,131146929308892,0.000131146929308892,,0.000131146929308892,0.0001311469293088,,0.0001311469293088
0xfd2639ba19e1e4ffd5fe3de6148e445e9f71d531328b0a9ee15481d05506b960,0xa7b5189bca84cd304d8553977c7c614329750d99,Horizen,optional,136595094849948,136595094849948,0.000136595094849948,,0.000136595094849948,0.0001365950948499,,0.0001365950948499
0xfd2639ba19e1e4ffd5fe3de6148e445e9f71d531328b0a9ee15481d05506b960,0xb3ce0a5d132cd9bf965aba435e650c55edce0062,BCW Group,optional,134173687942812,134173687942812,0.000134173687942812,,0.000134173687942812,0.0001341736879428,,0.0001341736879428
0xfd2639ba19e1e4ffd5fe3de6148e445e9f71d531328b0a9ee15481d05506b960,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,optional,134173687942812,134173687942812,0.000134173687942812,,0.000134173687942812,0.0001341736879428,,0.0001341736879428
0xfd2639ba19e1e4ffd5fe3de6148e445e9f71d531328b0a9ee15481d05506b960,0xcdf31d62140204c08853b547e64707110fbc6680,Stargate,optional,131146929308892,131146929308892,0.000131146929308892,,0.000131146929308892,0.0001311469293088,,0.0001311469293088
0xfd2639ba19e1e4ffd5fe3de6148e445e9f71d531328b0a9ee15481d05506b960,0xdd7b5e1db4aafd5c8ec3b764efb8ed265aa5445b,BWare,optional,129936225855324,129936225855324,0.000129936225855324,,0.000129936225855324,0.0001299362258553,,0.0001299362258553
0xfd2639ba19e1e4ffd5fe3de6148e445e9f71d531328b0a9ee15481d05506b960,0xeede111103535e473451311e26c3e6660b0f77e1,Omni X,optional,134173687942812,134173687942812,0.000134173687942812,,0.000134173687942812,0.0001341736879428,,0.0001341736879428
0x623981ab19e2ef295f3baad9dfee2e055541053ffa19c6e6b75548e0568294c8,0x9e059a54699a285714207b43b055483e78faac25,LayerZero Labs,required,33328096619798,33328096619798,0.000033328096619798,0.000033328096619798,,3.33280966197e-05,3.33280966197e-05,
0x623981ab19e2ef295f3baad9dfee2e055541053ffa19c6e6b75548e0568294c8,0xd56e4eab23cb81f43168f9f45211eb027b9ac7cc,Google Cloud,required,33328096619798,33328096619798,0.000033328096619798,0.000033328096619798,,3.33280966197e-05,3.33280966197e-05,
0x623981ab19e2ef295f3baad9dfee2e055541053ffa19c6e6b75548e0568294c8,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,optional,33328096619798,33328096619798,0.000033328096619798,,0.000033328096619798,3.33280966197e-05,,3.33280966197e-05
0x623981ab19e2ef295f3baad9dfee2e055541053ffa19c6e6b75548e0568294c8,0xa0af56164f02bdf9d75287ee77c568889f11d5f2,Luganodes,optional,33328096619798,33328096619798,0.000033328096619798,,0.000033328096619798,3.33280966197e-05,,3.33280966197e-05
0x623981ab19e2ef295f3baad9dfee2e055541053ffa19c6e6b75548e0568294c8,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,optional,34097280501782,34097280501782,0.000034097280501782,,0.000034097280501782,3.40972805017e-05,,3.40972805017e-05
0xa2e01c02ee9e407ae538bee2596a67519cb0159b8d6daf943c72f02ceb693626,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,required,3270530790000,3270530790000,0.00000327053079,0.00000327053079,,3.27053079e-06,3.27053079e-06,
0xa2e01c02ee9e407ae538bee2596a67519cb0159b8d6daf943c72f02ceb693626,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,required,3270530790000,3270530790000,0.00000327053079,0.00000327053079,,3.27053079e-06,3.27053079e-06,
0xa2e01c02ee9e407ae538bee2596a67519cb0159b8d6daf943c72f02ceb693626,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,required,3270530790000,3270530790000,0.00000327053079,0.00000327053079,,3.27053079e-06,3.27053079e-06,
0xa2e01c02ee9e407ae538bee2596a67519cb0159b8d6daf943c72f02ceb693626,,Unknown DVN,optional,3270530790000,3270530790000,0.00000327053079,,0.00000327053079,3.27053079e-06,,3.27053079e-06
0xca3661f9b810cda5f3cedb4d0ed7cd92f6abb350035fc6d3d250079fad0b89b7,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,required,3270530790000,3270530790000,0.00000327053079,0.00000327053079,,3.27053079e-06,3.27053079e-06,
0xca3661f9b810cda5f3cedb4d0ed7cd92f6abb350035fc6d3d250079fad0b89b7,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,required,3270530790000,3270530790000,0.00000327053079,0.00000327053079,,3.27053079e-06,3.27053079e-06,
0xca3661f9b810cda5f3cedb4d0ed7cd92f6abb350035fc6d3d250079fad0b89b7,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,required,3270530790000,3270530790000,0.00000327053079,0.00000327053079,,3.27053079e-06,3.27053079e-06,
0xca3661f9b810cda5f3cedb4d0ed7cd92f6abb350035fc6d3d250079fad0b89b7,,Unknown DVN,optional,3270530790000,3270530790000,0.00000327053079,,0.00000327053079,3.27053079e-06,,3.27053079e-06
0xdeab6932fd90943770da03ceabad3ce044721302101aa8d2b6f49d44c01eca52,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,required,2339535748608,2339535748608,0.000002339535748608,0.000002339535748608,,2.3395357486e-06,2.3395357486e-06,
0xdeab6932fd90943770da03ceabad3ce044721302101aa8d2b6f49d44c01eca52,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,required,2339535748608,2339535748608,0.000002339535748608,0.000002339535748608,,2.3395357486e-06,2.3395357486e-06,
0xdeab6932fd90943770da03ceabad3ce044721302101aa8d2b6f49d44c01eca52,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,required,2339535748608,2339535748608,0.000002339535748608,0.000002339535748608,,2.3395357486e-06,2.3395357486e-06,
0xdeab6932fd90943770da03ceabad3ce044721302101aa8d2b6f49d44c01eca52,,Unknown DVN,optional,2339535748608,2339535748608,0.000002339535748608,,0.000002339535748608,2.3395357486e-06,,2.3395357486e-06
0x4bcc3ddd3a08f061349a3817f99db8d5f142caefa64e3194f7c743c0ebcbf853,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,required,2371988934000,2371988934000,0.000002371988934,0.000002371988934,,2.371988934e-06,2.371988934e-06,
0x4bcc3ddd3a08f061349a3817f99db8d5f142caefa64e3194f7c743c0ebcbf853,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,required,2371988934000,2371988934000,0.000002371988934,0.000002371988934,,2.371988934e-06,2.371988934e-06,
0x4bcc3ddd3a08f061349a3817f99db8d5f142caefa64e3194f7c743c0ebcbf853,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,required,2371988934000,2371988934000,0.000002371988934,0.000002371988934,,2.371988934e-06,2.371988934e-06,
0x4bcc3ddd3a08f061349a3817f99db8d5f142caefa64e3194f7c743c0ebcbf853,,Unknown DVN,optional,2371988934000,2371988934000,0.000002371988934,,0.000002371988934,2.371988934e-06,,2.371988934e-06
0x3ce7d05f6b1b389ab7da701602931fd93fbf5f8d68927f94a321c6defb50149e,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,required,2371988934000,2371988934000,0.000002371988934,0.000002371988934,,2.371988934e-06,2.371988934e-06,
0x3ce7d05f6b1b389ab7da701602931fd93fbf5f8d68927f94a321c6defb50149e,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,required,2371988934000,2371988934000,0.000002371988934,0.000002371988934,,2.371988934e-06,2.371988934e-06,
0x3ce7d05f6b1b389ab7da701602931fd93fbf5f8d68927f94a321c6defb50149e,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,required,2371988934000,2371988934000,0.000002371988934,0.000002371988934,,2.371988934e-06,2.371988934e-06,
0x3ce7d05f6b1b389ab7da701602931fd93fbf5f8d68927f94a321c6defb50149e,,Unknown DVN,optional,2371988934000,2371988934000,0.000002371988934,,0.000002371988934,2.371988934e-06,,2.371988934e-06
0x164930a9115662c3310a7766e25240279fabd64d4958d55a50f8ebc3a27941c8,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,required,4732724797200,4732724797200,0.0000047327247972,0.0000047327247972,,4.7327247972e-06,4.7327247972e-06,
0x164930a9115662c3310a7766e25240279fabd64d4958d55a50f8ebc3a27941c8,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,required,4732724797200,4732724797200,0.0000047327247972,0.0000047327247972,,4.7327247972e-06,4.7327247972e-06,
0x164930a9115662c3310a7766e25240279fabd64d4958d55a50f8ebc3a27941c8,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,required,4732724797200,4732724797200,0.0000047327247972,0.0000047327247972,,4.7327247972e-06,4.7327247972e-06,
0x164930a9115662c3310a7766e25240279fabd64d4958d55a50f8ebc3a27941c8,,Unknown DVN,optional,4732724797200,4732724797200,0.0000047327247972,,0.0000047327247972,4.7327247972e-06,,4.7327247972e-06
0x7a0d97473b573e60be194b39290008044a06d54b65a46bf641c40fe2f9fdb47e,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,required,3941345484000,3941345484000,0.000003941345484,0.000003941345484,,3.941345484e-06,3.941345484e-06,
0x7a0d97473b573e60be194b39290008044a06d54b65a46bf641c40fe2f9fdb47e,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,required,3941345484000,3941345484000,0.000003941345484,0.000003941345484,,3.941345484e-06,3.941345484e-06,
0x7a0d97473b573e60be194b39290008044a06d54b65a46bf641c40fe2f9fdb47e,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,required,3941345484000,3941345484000,0.000003941345484,0.000003941345484,,3.941345484e-06,3.941345484e-06,
0x7a0d97473b573e60be194b39290008044a06d54b65a46bf641c40fe2f9fdb47e,,Unknown DVN,optional,3941345484000,3941345484000,0.000003941345484,,0.000003941345484,3.941345484e-06,,3.941345484e-06
0xafa04e776c5694b2dc0c912bb815e1f07bf0985df0ae365e9336ea53baa1fbe3,0x9e059a54699a285714207b43b055483e78faac25,LayerZero Labs,required,127245636167865,127245636167865,0.000127245636167865,0.000127245636167865,,0.0001272456361678,0.0001272456361678,
0xafa04e776c5694b2dc0c912bb815e1f07bf0985df0ae365e9336ea53baa1fbe3,0xd56e4eab23cb81f43168f9f45211eb027b9ac7cc,Google Cloud,required,127245636167865,127245636167865,0.000127245636167865,0.000127245636167865,,0.0001272456361678,0.0001272456361678,
0xafa04e776c5694b2dc0c912bb815e1f07bf0985df0ae365e9336ea53baa1fbe3,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,optional,127245636167865,127245636167865,0.000127245636167865,,0.000127245636167865,0.0001272456361678,,0.0001272456361678
0xafa04e776c5694b2dc0c912bb815e1f07bf0985df0ae365e9336ea53baa1fbe3,0xa0af56164f02bdf9d75287ee77c568889f11d5f2,Luganodes,optional,127245636167865,127245636167865,0.000127245636167865,,0.000127245636167865,0.0001272456361678,,0.0001272456361678
0xafa04e776c5694b2dc0c912bb815e1f07bf0985df0ae365e9336ea53baa1fbe3,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,optional,130182356302521,130182356302521,0.000130182356302521,,0.000130182356302521,0.0001301823563025,,0.0001301823563025
0xbc8008e9258cc54b462a2b48c330fb1d8145b44846d93d9a2348067b2755f493,0x9e059a54699a285714207b43b055483e78faac25,LayerZero Labs,required,127245636167865,127245636167865,0.000127245636167865,0.000127245636167865,,0.0001272456361678,0.0001272456361678,
0xbc8008e9258cc54b462a2b48c330fb1d8145b44846d93d9a2348067b2755f493,0xd56e4eab23cb81f43168f9f45211eb027b9ac7cc,Google Cloud,required,127245636167865,127245636167865,0.000127245636167865,0.000127245636167865,,0.0001272456361678,0.0001272456361678,
0xbc8008e9258cc54b462a2b48c330fb1d8145b44846d93d9a2348067b2755f493,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,optional,127245636167865,127245636167865,0.000127245636167865,,0.000127245636167865,0.0001272456361678,,0.0001272456361678
0xbc8008e9258cc54b462a2b48c330fb1d8145b44846d93d9a2348067b2755f493,0xa0af56164f02bdf9d75287ee77c568889f11d5f2,Luganodes,optional,127245636167865,127245636167865,0.000127245636167865,,0.000127245636167865,0.0001272456361678,,0.0001272456361678
0xbc8008e9258cc54b462a2b48c330fb1d8145b44846d93d9a2348067b2755f493,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,optional,130182356302521,130182356302521,0.000130182356302521,,0.000130182356302521,0.0001301823563025,,0.0001301823563025
0x204f258cc6dbf47324c3324e42a68ed5c61760f733fad2917fcab1750bebf200,0x9e059a54699a285714207b43b055483e78faac25,LayerZero Labs,required,127245636167865,127245636167865,0.000127245636167865,0.000127245636167865,,0.0001272456361678,0.0001272456361678,
0x204f258cc6dbf47324c3324e42a68ed5c61760f733fad2917fcab1750bebf200,0xd56e4eab23cb81f43168f9f45211eb027b9ac7cc,Google Cloud,required,127245636167865,127245636167865,0.000127245636167865,0.000127245636167865,,0.0001272456361678,0.0001272456361678,
0x204f258cc6dbf47324c3324e42a68ed5c61760f733fad2917fcab1750bebf200,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,optional,127245636167865,127245636167865,0.000127245636167865,,0.000127245636167865,0.0001272456361678,,0.0001272456361678
0x204f258cc6dbf47324c3324e42a68ed5c61760f733fad2917fcab1750bebf200,0xa0af56164f02bdf9d75287ee77c568889f11d5f2,Luganodes,optional,127245636167865,127245636167865,0.000127245636167865,,0.000127245636167865,0.0001272456361678,,0.0001272456361678
0x204f258cc6dbf47324c3324e42a68ed5c61760f733fad2917fcab1750bebf200,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,optional,130182356302521,130182356302521,0.000130182356302521,,0.000130182356302521,0.0001301823563025,,0.0001301823563025
0x68876c93f98fa69bed85599524ab61d71dcf482903c94da5e4b8997f16c82d0f,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,required,7230828780000,7230828780000,0.00000723082878,0.00000723082878,,7.23082878e-06,7.23082878e-06,
0x68876c93f98fa69bed85599524ab61d71dcf482903c94da5e4b8997f16c82d0f,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,required,7230828780000,7230828780000,0.00000723082878,0.00000723082878,,7.23082878e-06,7.23082878e-06,
0x68876c93f98fa69bed85599524ab61d71dcf482903c94da5e4b8997f16c82d0f,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,required,7230828780000,7230828780000,0.00000723082878,0.00000723082878,,7.23082878e-06,7.23082878e-06,
0x68876c93f98fa69bed85599524ab61d71dcf482903c94da5e4b8997f16c82d0f,,Unknown DVN,optional,7230828780000,7230828780000,0.00000723082878,,0.00000723082878,7.23082878e-06,,7.23082878e-06
0x5ddbd1d236f718561c91468d83e6e3a759c449e159dd31508e4565ca88beb101,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,required,10473766986000,10473766986000,0.000010473766986,0.000010473766986,,1.0473766986e-05,1.0473766986e-05,
0x5ddbd1d236f718561c91468d83e6e3a759c449e159dd31508e4565ca88beb101,0x5b6735c66d97479ccd18294fc96b3084ecb2fa3f,P2P,required,10473766986000,10473766986000,0.000010473766986,0.000010473766986,,1.0473766986e-05,1.0473766986e-05,
0x5ddbd1d236f718561c91468d83e6e3a759c449e159dd31508e4565ca88beb101,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,required,10473766986000,10473766986000,0.000010473766986,0.000010473766986,,1.0473766986e-05,1.0473766986e-05,
0x5ddbd1d236f718561c91468d83e6e3a759c449e159dd31508e4565ca88beb101,,Unknown DVN,optional,10473766986000,10473766986000,0.000010473766986,,0.000010473766986,1.0473766986e-05,,1.0473766986e-05
0x2724be8913420651f09b669e32222a02a3ca2518c64eaf148c229a2f2363c3f8,0x9e059a54699a285714207b43b055483e78faac25,LayerZero Labs,required,127245636167865,127245636167865,0.000127245636167865,0.000127245636167865,,0.0001272456361678,0.0001272456361678,
0x2724be8913420651f09b669e32222a02a3ca2518c64eaf148c229a2f2363c3f8,0xd56e4eab23cb81f43168f9f45211eb027b9ac7cc,Google Cloud,required,127245636167865,127245636167865,0.000127245636167865,0.000127245636167865,,0.0001272456361678,0.0001272456361678,
0x2724be8913420651f09b669e32222a02a3ca2518c64eaf148c229a2f2363c3f8,0x554833698ae0fb22ecc90b01222903fd62ca4b47,Canary,optional,127245636167865,127245636167865,0.000127245636167865,,0.000127245636167865,0.0001272456361678,,0.0001272456361678
0x2724be8913420651f09b669e32222a02a3ca2518c64eaf148c229a2f2363c3f8,0xa0af56164f02bdf9d75287ee77c568889f11d5f2,Luganodes,optional,127245636167865,127245636167865,0.000127245636167865,,0.000127245636167865,0.0001272456361678,,0.0001272456361678
0x2724be8913420651f09b669e32222a02a3ca2518c64eaf148c229a2f2363c3f8,0xc2a0c36f5939a14966705c7cec813163faeea1f0,Deutsche Telekom,optional,130182356302521,130182356302521,0.000130182356302521,,0.000130182356302521,0.0001301823563025,,0.0001301823563025
0x1cf4cc97e1d359d8772250e515f41aeebbbce697860e3eb745d01f39de7fa2c1,0x9e059a54699a285714207b43b055483e78faac25,LayerZero Labs,required,234970500534957,234970500534957,0.000234970500534957,0.000234970500534957,,0.0002349705005349,0.0002349705005349,
